[2017-08-07 16:17:48.758] [TRACE] system - 買い注文約定: { buyPrice: 29 }
[2017-08-07 16:17:48.763] [TRACE] system - 買い注文約定: { buyPrice: 28.6 }
[2017-08-07 16:17:48.763] [TRACE] system - 売り注文約定
[2017-08-07 16:17:48.966] [TRACE] system - 売り注文発生: { sellPrice: 29.4 }
[2017-08-07 16:17:48.966] [INFO] system - { lastPrice: 28.7, secLastPrice: 29.1 }
[2017-08-07 16:17:48.967] [TRACE] system - 売り注文発生: { sellPrice: 29 }
[2017-08-07 16:17:48.967] [INFO] system - { lastPrice: 28.5, secLastPrice: 29.1 }
[2017-08-07 16:17:48.967] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:17:48.968] [INFO] system - { lastPrice: 29.1, secLastPrice: 28.5 }
[2017-08-07 16:18:37.218] [TRACE] system - 買い注文約定: { buyPrice: 29 }
[2017-08-07 16:18:37.222] [TRACE] system - 買い注文約定: { buyPrice: 28.6 }
[2017-08-07 16:18:37.223] [TRACE] system - 売り注文約定
[2017-08-07 16:18:37.426] [TRACE] system - 売り注文発生: { sellPrice: 29.4 }
[2017-08-07 16:18:37.427] [INFO] system - { lastPrice: 28.7, secLastPrice: 29.1 }
[2017-08-07 16:18:37.427] [TRACE] system - 売り注文発生: { sellPrice: 29 }
[2017-08-07 16:18:37.428] [INFO] system - { lastPrice: 28.5, secLastPrice: 29.1 }
[2017-08-07 16:18:37.428] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:18:37.429] [INFO] system - { lastPrice: 29.1, secLastPrice: 28.5 }
[2017-08-07 16:19:15.788] [TRACE] system - 買い注文約定: { buyPrice: 29 }
[2017-08-07 16:19:15.792] [TRACE] system - 買い注文約定: { buyPrice: 28.6 }
[2017-08-07 16:19:15.793] [TRACE] system - 売り注文約定
[2017-08-07 16:19:15.996] [TRACE] system - 売り注文発生: { sellPrice: 29.4 }
[2017-08-07 16:19:15.997] [INFO] system - { lastPrice: 28.7, secLastPrice: 29.1 }
[2017-08-07 16:19:16.000] [TRACE] system - 売り注文発生: { sellPrice: 29 }
[2017-08-07 16:19:16.000] [INFO] system - { lastPrice: 28.5, secLastPrice: 29.1 }
[2017-08-07 16:19:16.001] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:19:16.001] [INFO] system - { lastPrice: 29.1, secLastPrice: 28.5 }
[2017-08-07 16:20:25.580] [TRACE] system - 買い注文約定: { buyPrice: 29 }
[2017-08-07 16:20:25.587] [TRACE] system - 買い注文約定: { buyPrice: 28.6 }
[2017-08-07 16:20:25.590] [TRACE] system - 売り注文約定
[2017-08-07 16:20:25.788] [TRACE] system - 売り注文発生: { sellPrice: 29.4 }
[2017-08-07 16:20:25.788] [INFO] system - { lastPrice: 28.7, secLastPrice: 29.1 }
[2017-08-07 16:20:25.789] [TRACE] system - 売り注文発生: { sellPrice: 29 }
[2017-08-07 16:20:25.789] [INFO] system - { lastPrice: 28.5, secLastPrice: 29.1 }
[2017-08-07 16:20:25.790] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:20:25.790] [INFO] system - { lastPrice: 29.1, secLastPrice: 28.5 }
[2017-08-07 16:48:06.688] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:06.695] [INFO] system - { lastPrice: 28.7, secLastPrice: null }
[2017-08-07 16:48:32.057] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:32.066] [INFO] system - { lastPrice: 28.7, secLastPrice: null }
[2017-08-07 16:48:32.307] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:32.307] [INFO] system - { lastPrice: 28.7, secLastPrice: null }
[2017-08-07 16:48:32.544] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:32.544] [INFO] system - { lastPrice: 28.6, secLastPrice: null }
[2017-08-07 16:48:32.779] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:32.779] [INFO] system - { lastPrice: 28.6, secLastPrice: null }
[2017-08-07 16:48:33.011] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:33.011] [INFO] system - { lastPrice: 28.6, secLastPrice: null }
[2017-08-07 16:48:33.309] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:33.310] [INFO] system - { lastPrice: 28.6, secLastPrice: null }
[2017-08-07 16:48:33.544] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:33.545] [INFO] system - { lastPrice: 28.6, secLastPrice: null }
[2017-08-07 16:48:33.782] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:33.782] [INFO] system - { lastPrice: 28.7, secLastPrice: null }
[2017-08-07 16:48:34.023] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:34.023] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:34.228] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 16:48:34.229] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:34.462] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:34.463] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:34.669] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 16:48:34.669] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:34.903] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:34.903] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:35.107] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 16:48:35.107] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:35.345] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:35.345] [INFO] system - { lastPrice: 29.1, secLastPrice: null }
[2017-08-07 16:48:35.546] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 16:48:35.547] [INFO] system - { lastPrice: 29.1, secLastPrice: null }
[2017-08-07 16:48:35.788] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:35.788] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:35.995] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 16:48:35.995] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:36.230] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:36.231] [INFO] system - { lastPrice: 29.1, secLastPrice: null }
[2017-08-07 16:48:36.436] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 16:48:36.436] [INFO] system - { lastPrice: 29.1, secLastPrice: null }
[2017-08-07 16:48:36.675] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:36.676] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:36.878] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 16:48:36.878] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:37.118] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:37.119] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:37.322] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 16:48:37.322] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:37.554] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:37.554] [INFO] system - { lastPrice: 28.9, secLastPrice: null }
[2017-08-07 16:48:37.787] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:37.788] [INFO] system - { lastPrice: 28.9, secLastPrice: null }
[2017-08-07 16:48:38.023] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:38.024] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:38.228] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 16:48:38.228] [INFO] system - { lastPrice: 29, secLastPrice: null }
[2017-08-07 16:48:38.461] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 16:48:38.462] [INFO] system - { lastPrice: 29, secLastPrice: null }
